from_node,to_node,distance,travel_time,link_type,route_id,route_type
12165,91043,0.233,74.67150945,0,"[3, 13]",3
12165,12164,0.269,86.20873838,0,"[3, 13]",3
12164,12165,0.269,86.20873838,0,"[3, 13]",3
12164,11749,0.135,43.26460848,0,"[3, 13]",3
11749,12164,0.135,43.26460848,0,"[3, 13]",3
11749,11382,0.164,52.55848734,0,[3],3
11382,11749,0.164,52.55848734,0,[3],3
11382,11000,0.242,77.55581669,0,"[3, 12]",3
11000,11382,0.242,77.55581669,0,"[3, 12]",3
11000,12878,0.211,67.62098066,0,[3],3
12878,11000,0.211,67.62098066,0,[3],3
12878,12879,0.103,33.00929388,0,"[3, 955]",3
12879,12878,0.103,33.00929388,0,"[3, 955]",3
12879,91106,0.206,66.01858776,0,[3],3
91106,12879,0.206,66.01858776,0,[3],3
91106,11365,0.179,57.36566606,0,[3],3
11365,91106,0.179,57.36566606,0,[3],3
11365,10982,0.159,50.95609443,0,[3],3
10982,11365,0.159,50.95609443,0,[3],3
10982,11353,0.186,59.60901613,0,[3],3
11353,10982,0.186,59.60901613,0,[3],3
11353,11346,0.254,81.40155966,0,[3],3
11346,11353,0.254,81.40155966,0,[3],3
11346,10962,0.104,33.32977246,0,[3],3
10962,11346,0.104,33.32977246,0,[3],3
10962,10956,0.125,40.05982267,0,[3],3
10956,10962,0.125,40.05982267,0,[3],3
10956,10949,0.248,79.47868817,0,[3],3
10949,10956,0.248,79.47868817,0,[3],3
10949,11324,0.149,47.75130862,0,[3],3
11324,10949,0.149,47.75130862,0,[3],3
11324,11319,0.216,69.22337357,0,[3],3
11319,11324,0.216,69.22337357,0,[3],3
11319,11310,0.149,47.75130862,0,[3],3
11310,11319,0.149,47.75130862,0,[3],3
11310,10925,0.226,72.42815938,0,[3],3
10925,11310,0.226,72.42815938,0,[3],3
10925,10918,0.126,40.38030125,0,[3],3
10918,10925,0.126,40.38030125,0,[3],3
10918,10912,0.129,41.34173699,0,[3],3
10912,10918,0.129,41.34173699,0,[3],3
10912,10907,0.109,34.93216537,0,[3],3
10907,10912,0.109,34.93216537,0,[3],3
10907,10893,0.252,80.7606025,0,[3],3
10893,10907,0.252,80.7606025,0,[3],3
10893,10890,0.073,23.39493644,0,[3],3
10890,10893,0.073,23.39493644,0,[3],3
10890,12464,0.102,32.6888153,0,[3],3
12464,10890,0.102,32.6888153,0,[3],3
12464,12465,0.153,49.03322295,0,[3],3
12465,12464,0.153,49.03322295,0,[3],3
12465,12466,0.145,46.4693943,0,[3],3
12466,12465,0.145,46.4693943,0,[3],3
12466,11275,0.11,35.25264395,0,[3],3
11275,12466,0.11,35.25264395,0,[3],3
11275,11264,0.201,64.41619485,0,"[3, 5]",3
11264,11275,0.201,64.41619485,0,"[3, 5]",3
11264,11263,0.109,34.93216537,0,"[3, 5]",3
11263,11264,0.109,34.93216537,0,"[3, 5]",3
11263,10866,0.179,57.36566606,0,"[3, 5]",3
10866,11263,0.179,57.36566606,0,"[3, 5]",3
10866,11256,0.177,56.7247089,0,"[3, 5]",3
11256,10866,0.177,56.7247089,0,"[3, 5]",3
11256,10858,0.111,35.57312253,0,"[3, 5]",3
10858,11256,0.111,35.57312253,0,"[3, 5]",3
10858,10856,0.063,20.19015062,0,[3],3
10856,10858,0.063,20.19015062,0,[3],3
10856,10848,0.109,34.93216537,0,[3],3
10848,10856,0.109,34.93216537,0,[3],3
10848,10846,0.114,36.53455827,0,[3],3
10846,10848,0.114,36.53455827,0,[3],3
10846,12425,0.151,48.39226578,0,[3],3
12425,10846,0.151,48.39226578,0,[3],3
12425,12426,0.199,63.77523769,0,[3],3
12426,12425,0.199,63.77523769,0,[3],3
12426,12434,0.064,12.16687203,0,"[120, 3]",3
12434,12426,0.064,12.16687203,0,"[120, 3]",3
12434,12765,0.101,32.36833672,0,[3],3
12765,12434,0.101,32.36833672,0,[3],3
12765,12766,0.223,71.46672364,0,[3],3
12766,12765,0.223,71.46672364,0,[3],3
12766,12427,0.184,58.96805897,0,[3],3
12427,12766,0.184,58.96805897,0,[3],3
