node_index,is_stop_only,pos_x,pos_y,actual_nodes
3,False,6300467.0,1820623.0,103761
1062,False,6304280.0,1821849.999,103763
1061,False,6304416.0,1821862.0,103767
11,False,6302397.0,1820554.0,103768
1,False,6302725.0,1820654.0,103771
55,False,6301304.0,1820196.0,103772
521,False,6300704.0,1826951.0,103774
588,False,6300924.0,1826255.0,103779
820,False,6301614.531,1824116.451,103780
178,False,6299747.0,1829934.999,103781
535,False,6299030.0,1826754.0,103784
400,False,6298626.0,1828007.0,103789
998,False,6300339.0,1822663.0,103795
560,False,6299811.0,1826460.0,103800
1001,False,6305448.0,1822611.0,103801
1070,False,6305405.109,1821788.413,103802
365,False,6300618.0,1828309.0,103805
442,False,6300818.0,1827680.0,103807
802,False,6302974.0,1824208.0,103809
852,False,6303075.0,1823892.0,103814
702,False,6302670.0,1825151.0,103815
967,False,6296924.001,1822957.0,103820
861,False,6299619.0,1823819.0,103822
855,False,6299780.0,1823869.0,103834
650,False,6305250.0,1825628.0,103837
511,False,6298926.0,1827067.0,103841
700,False,6305917.0,1825163.0,103843
347,False,6300565.0,1828469.0,103848
236,False,6302740.0,1829283.999,181675
224,False,6303060.0,1829376.999,103855
561,False,6306232.0,1826457.0,103864
574,False,6306267.0,1826343.0,103865
616,False,6299778.999,1825953.0,103866
724,False,6305475.498,1824911.899,103871
505,False,6302594.0,1827102.0,103873
634,False,6302467.968,1825781.085,103875
263,False,6297727.0,1829109.0,103886
228,False,6301673.0,1829347.0,103889
249,False,6301734.0,1829167.0,103892
348,False,6301967.0,1828446.0,103893
392,False,6302077.0,1828090.0,103894
328,False,6301924.0,1828582.0,103898
936,False,6306294.813,1823190.745,103899
939,False,6306282.0,1823179.0,103903
1026,False,6303574.0,1822323.0,103907
324,False,6301553.0,1828614.0,103912
404,False,6301762.999,1827984.999,103915
492,False,6301917.999,1827237.0,103919
82,False,6303989.001,1830909.0,103920
555,False,6298242.0,1826499.0,103928
596,False,6298343.018,1826184.144,103931
394,False,6297742.0,1828070.0,103932
431,False,6297842.0,1827754.0,103933
602,True,6295918.0,1826098.0,103934
632,False,6296017.0,1825783.999,103939
1135,False,6303613.0,1821126.0,103947
1145,False,6303299.0,1821022.0,103948
819,False,6296644.0,1824130.0,103949
816,False,6296643.703,1824133.188,103951
1066,False,6306745.115,1821806.49,103955
457,False,6305734.0,1827532.0,103957
780,False,6296166.0,1824443.0,103963
786,False,6295949.0,1824376.0,103967
774,False,6296267.0,1824478.0,103975
698,False,6298479.0,1825183.0,103979
668,False,6300325.0,1825433.0,103980
666,False,6300361.391,1825474.478,103982
