from_node,to_node,distance,travel_time,source_edge_id
760,809,48.16708023,5.387334493,4877
809,760,48.16708023,5.387334493,4877
8215,8217,48.16708023,5.387334493,47144
8217,8215,48.16708023,5.387334493,47144
8960,8964,48.16738498,3.07849633,26044
8964,8960,48.16738498,3.07849633,26044
10247,10249,48.16738498,3.07849633,35691
10249,10247,48.16738498,3.07849633,35691
2451,2499,48.16903764,3.078601956,5402
2499,2451,48.16903764,3.078601956,5402
5470,5473,48.17133667,2.693905281,133981
5473,5470,48.17133667,2.693905281,133981
9558,9497,48.1728586,5.387980785,162772
9497,9558,48.1728586,5.387980785,162772
11286,11287,48.17383044,10.77617896,25297
11287,11286,48.17383044,10.77617896,25297
14082,14010,48.17383044,5.388089482,45960
14010,14082,48.17383044,5.388089482,45960
7054,7061,48.17383044,5.388089482,7105
7061,7054,48.17383044,5.388089482,7105
7509,7512,48.17383045,10.77617897,128057
7512,7509,48.17383045,10.77617897,128057
4120,4146,48.17513176,5.38823503,67094
4146,4120,48.17513176,5.38823503,67094
15721,15724,48.18250789,5.389060027,35354
15724,15721,48.18250789,5.389060027,35354
8526,8424,48.19311154,5.390246012,5746
8424,8526,48.19311154,5.390246012,5746
4601,4591,48.19311154,3.080140578,3583
4591,4601,48.19311154,3.080140578,3583
6409,6468,48.19336215,10.78054808,127874
6468,6409,48.19336215,10.78054808,127874
5074,5072,48.2027877,5.391328259,203223
5072,5074,48.2027877,5.391328259,203223
7484,7386,48.21060487,3.08125862,55622
7386,7484,48.21060487,3.08125862,55622
7013,6953,48.22123863,5.393391938,6012
